FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
02FEB2022:00:00:00,51 a 60,M,AstraZeneca,Público,12,21,,35
02FEB2022:00:00:00,51 a 60,M,Moderna,Privado,0,0,,1
02FEB2022:00:00:00,51 a 60,M,Moderna,Público,0,1,,1131
02FEB2022:00:00:00,51 a 60,M,Sinopharm,Público,21,28,,1
02FEB2022:00:00:00,51 a 60,M,Sputnik,Público,2,6,,3
02FEB2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,5
02FEB2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,178
02FEB2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,1506
02FEB2022:00:00:00,61 a 70,F,AstraZeneca,Público,5,9,,23
02FEB2022:00:00:00,61 a 70,F,Moderna,Privado,0,0,,42
02FEB2022:00:00:00,61 a 70,F,Moderna,Público,0,0,,670
02FEB2022:00:00:00,61 a 70,F,Sinopharm,Público,17,17,,0
02FEB2022:00:00:00,61 a 70,F,Sputnik,Privado,0,1,,0
02FEB2022:00:00:00,61 a 70,F,Sputnik,Público,0,4,,4
02FEB2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,4
02FEB2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
02FEB2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,755
02FEB2022:00:00:00,61 a 70,M,AstraZeneca,Público,5,13,,19
02FEB2022:00:00:00,61 a 70,M,Moderna,Privado,0,0,,47
02FEB2022:00:00:00,61 a 70,M,Moderna,Público,0,0,,551
02FEB2022:00:00:00,61 a 70,M,Sinopharm,Público,8,10,,0
02FEB2022:00:00:00,61 a 70,M,Sputnik,Público,2,3,,2
02FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
02FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,66
02FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,773
02FEB2022:00:00:00,71 a 80,F,AstraZeneca,Público,5,4,,17
02FEB2022:00:00:00,71 a 80,F,Moderna,Privado,0,0,,19
02FEB2022:00:00:00,71 a 80,F,Moderna,Público,1,4,,292
02FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,11,9,,0
02FEB2022:00:00:00,71 a 80,F,Sputnik,Público,1,2,,0
02FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
02FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,7
02FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,115
02FEB2022:00:00:00,71 a 80,M,AstraZeneca,Público,1,6,,9
02FEB2022:00:00:00,71 a 80,M,Moderna,Privado,0,0,,6
02FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,1,,156
02FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,3,1,,0
18NOV2021:00:00:00,30 o menos,M,Moderna,Público,0,2,,0
29JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,40,65,,1
29JAN2022:00:00:00,30 o menos,F,Moderna,Público,1,6,,572
29JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,207,283,,0
29JAN2022:00:00:00,30 o menos,F,Sputnik,Público,0,70,,0
29JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,9,0,,352
29JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,72,130,,464
29JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,60,77,,0
29JAN2022:00:00:00,30 o menos,M,Moderna,Público,1,3,,472
26JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,33,,948
26JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,37,18,,10
26JAN2022:00:00:00,41 a 50,M,Moderna,Público,0,3,,704
26MAY2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,1,,0
03AUG2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Privado,1,0,,0
24AUG2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
08SEP2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,0,,0
08SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10SEP2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
22SEP2021:00:00:00,41 a 50,M,Moderna,Público,0,1,,0
22OCT2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,,0
28JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,24,50,,26
28JAN2022:00:00:00,30 o menos,F,Moderna,Público,4,3,,3013
28JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,427,599,,1
28JAN2022:00:00:00,30 o menos,F,Sputnik,Público,1,82,,4
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,8,0,,822
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,279
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,110,137,,4076
28JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,36,72,,21
28JAN2022:00:00:00,30 o menos,M,Moderna,Público,5,5,,2804
16FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,4,5,,1
16FEB2022:00:00:00,71 a 80,F,Sputnik,Público,2,0,,0
16FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,2
16FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,118
16FEB2022:00:00:00,71 a 80,M,AstraZeneca,Público,0,0,,8
16FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,23
16FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,0,2,,0
16FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
16FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,87
16FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,1,2,,29
16FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,19
16FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,4,3,,0
16FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,2,,0
16FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,49
16FEB2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,,10
16FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,4
16FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,3,2,,0
16FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,11
16FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,14
16FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,3
16FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,1,2,,0
16FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,8
16FEB2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,5
10JUL2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
17JUL2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
23JUL2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
26JUL2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
01AUG2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
10AUG2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
05OCT2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
08NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10NOV2021:00:00:00,41 a 50,F,Moderna,Público,0,1,,0
16NOV2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
21NOV2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
24NOV2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,0
01DEC2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,0,,2
02DEC2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
29DEC2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
12JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público nacional,0,0,,1
17FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,1,3,,8
17FEB2022:00:00:00,30 o menos,F,Moderna,Público,6,10,,188
17FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,488,949,,0
17FEB2022:00:00:00,30 o menos,F,Sputnik,Público,1,59,,1
17FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,2,,22
17FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,83,263,,2078
17FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,5,3,,8
17FEB2022:00:00:00,30 o menos,M,Moderna,Público,9,6,,174
17FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,552,971,,0
17FEB2022:00:00:00,30 o menos,M,Sputnik,Público,0,47,,1
17FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,4,,7
17FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,95,296,,1829
17FEB2022:00:00:00,30 o menos,N,Sinopharm,Público,0,1,,0
17FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,2,2,,8
17FEB2022:00:00:00,31 a 40,F,Moderna,Público,0,2,,142
17FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,80,46,,0
17FEB2022:00:00:00,31 a 40,F,Sputnik,Público,5,29,,1
02FEB2022:00:00:00,71 a 80,M,Sputnik,Público,0,4,,1
02FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
02FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
02FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,60
02FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,3,6,,20
02FEB2022:00:00:00,81 a 90,F,Moderna,Privado,0,0,,3
02FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,1,,89
02FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,8,10,,0
02FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,1,,0
02FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,45
02FEB2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,2,,8
02FEB2022:00:00:00,81 a 90,M,Moderna,Privado,0,0,,6
02FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,34
02FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,0,3,,0
02FEB2022:00:00:00,81 a 90,M,Sputnik,Público,1,1,,0
02FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,0
02FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,17
02FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,3,5,,5
02FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,2,,19
02FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,5,1,,0
02FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,12
02FEB2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,2
02FEB2022:00:00:00,91 o mas,M,Moderna,Público,0,1,,2
02FEB2022:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
02FEB2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
18FEB2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,3,,199
18FEB2022:00:00:00,61 a 70,M,AstraZeneca,Público,0,0,,1
18FEB2022:00:00:00,61 a 70,M,Moderna,Público,0,4,,80
18FEB2022:00:00:00,61 a 70,M,Sinopharm,Público,0,8,,0
18FEB2022:00:00:00,61 a 70,M,Sputnik,Público,2,2,,5
18FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,7
18FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,150
18FEB2022:00:00:00,71 a 80,F,AstraZeneca,Público,0,1,,5
18FEB2022:00:00:00,71 a 80,F,Moderna,Público,0,2,,47
18FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,4,6,,0
18FEB2022:00:00:00,71 a 80,F,Sputnik,Público,0,0,,1
18FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
31JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,97,63,,23
31JAN2022:00:00:00,30 o menos,F,Moderna,Público,1,5,,2420
31JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,359,467,,4
31JAN2022:00:00:00,30 o menos,F,Sputnik,Público,2,105,,1
31JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,0,,895
31JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,1
31JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,40,50,,3248
31JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,133,87,,14
31JAN2022:00:00:00,30 o menos,M,Moderna,Público,1,1,,2323
31JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,374,573,,2
31JAN2022:00:00:00,30 o menos,M,Sputnik,Público,0,102,,0
29APR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,2,,10
29APR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,7,,59
29APR2022:00:00:00,41 a 50,M,AstraZeneca,Público,1,1,,10
29APR2022:00:00:00,41 a 50,M,Moderna,Privado,0,1,,0
29APR2022:00:00:00,41 a 50,M,Moderna,Público,2,7,,41
29APR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,3,,3
29APR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,9,,48
29APR2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,1,,4
29APR2022:00:00:00,51 a 60,F,Moderna,Público,1,4,,33
29APR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,2,,7
20AUG2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
28OCT2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
18NOV2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
19NOV2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
27NOV2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
05DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,,0
06DEC2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
03JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
12JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,0,,1
12JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,,1
16JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,0
03MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
09MAR2022:00:00:00,91 o mas,M,Moderna,Público,0,1,,2
09MAR2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,2
11MAR2022:00:00:00,30 o menos,F,AstraZeneca,Público,3,6,,11
11MAR2022:00:00:00,30 o menos,F,Moderna,Público,28,106,,261
11MAR2022:00:00:00,30 o menos,F,Sinopharm,Público,109,249,,0
11MAR2022:00:00:00,30 o menos,F,Sputnik,Público,0,9,,2
11MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,9,9,,10
11MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,20,98,,786
11MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,67,2,,0
11MAR2022:00:00:00,30 o menos,M,AstraZeneca,Público,2,6,,11
11MAR2022:00:00:00,30 o menos,M,Moderna,Privado,0,0,,1
11MAR2022:00:00:00,30 o menos,M,Moderna,Público,38,109,,198
11MAR2022:00:00:00,30 o menos,M,Sinopharm,Público,132,277,,2
11MAR2022:00:00:00,30 o menos,M,Sputnik,Público,0,9,,0
11MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,7,6,,7
11MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
11MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,27,101,,628
11MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,52,0,,0
11MAR2022:00:00:00,31 a 40,F,AstraZeneca,Público,2,3,,13
11MAR2022:00:00:00,31 a 40,F,Moderna,Público,52,42,,156
11MAR2022:00:00:00,31 a 40,F,Sinopharm,Público,0,5,,1
11MAR2022:00:00:00,31 a 40,F,Sputnik,Público,0,6,,1
11MAR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,4,,4
11MAR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,24,,279
11MAR2022:00:00:00,31 a 40,M,AstraZeneca,Público,3,4,,14
14FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,52,205,,1859
14FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,3,15,,11
14FEB2022:00:00:00,31 a 40,F,Moderna,Público,0,4,,490
14FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,28,57,,0
14FEB2022:00:00:00,31 a 40,F,Sputnik,Público,1,15,,15
14FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,1,,38
14FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,60,,963
14FEB2022:00:00:00,31 a 40,M,AstraZeneca,Público,1,22,,7
14FEB2022:00:00:00,31 a 40,M,Moderna,Público,0,3,,551
14FEB2022:00:00:00,31 a 40,M,Sinopharm,Público,51,59,,0
14FEB2022:00:00:00,31 a 40,M,Sputnik,Público,3,16,,12
14FEB2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,0,,28
14FEB2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,58,,1044
14FEB2022:00:00:00,41 a 50,F,AstraZeneca,Público,0,10,,12
14FEB2022:00:00:00,41 a 50,F,Moderna,Público,0,3,,560
14FEB2022:00:00:00,41 a 50,F,Sinopharm,Público,47,37,,1
14FEB2022:00:00:00,41 a 50,F,Sputnik,Público,0,11,,13
14FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,1,,34
14FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,25,,713
31MAR2022:00:00:00,51 a 60,M,Sinopharm,Público,1,0,,0
31MAR2022:00:00:00,51 a 60,M,Sputnik,Público,0,0,,11
31MAR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,4,,3
31MAR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,9,,76
31MAR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
31MAR2022:00:00:00,61 a 70,F,AstraZeneca,Público,0,1,,10
31MAR2022:00:00:00,61 a 70,F,Moderna,Público,0,0,,35
31MAR2022:00:00:00,61 a 70,F,Sputnik,Público,0,0,,20
31MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,7
31MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,4,,88
31MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
31MAR2022:00:00:00,61 a 70,M,AstraZeneca,Público,1,1,,5
31MAR2022:00:00:00,61 a 70,M,Moderna,Público,0,0,,27
31MAR2022:00:00:00,61 a 70,M,Sputnik,Público,0,0,,22
31MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,2
31MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,8,,56
31MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
31MAR2022:00:00:00,71 a 80,F,AstraZeneca,Público,0,1,,9
31MAR2022:00:00:00,71 a 80,F,Moderna,Público,0,3,,24
31MAR2022:00:00:00,71 a 80,F,Sinopharm,Público,0,1,,0
31MAR2022:00:00:00,71 a 80,F,Sputnik,Público,0,0,,9
31MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,1
31MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,2,,41
31MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
31MAR2022:00:00:00,71 a 80,M,AstraZeneca,Público,1,2,,3
31MAR2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,7
31MAR2022:00:00:00,71 a 80,M,Sputnik,Público,0,0,,7
31MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,38
31MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
31MAR2022:00:00:00,81 a 90,F,AstraZeneca,Público,0,1,,5
31MAR2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,7
31MAR2022:00:00:00,81 a 90,F,Sinopharm,Público,1,0,,1
29APR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,7
29APR2022:00:00:00,91 o mas,F,AstraZeneca,Público,0,0,,0
29APR2022:00:00:00,91 o mas,F,Moderna,Público,1,0,,2
